SID,NAME,ISO_TIME,LAT,LON
1985282N12090,UNNAMED,1985-10-09 15:00:00,14.1,87.9
1985282N12090,UNNAMED,1985-10-09 18:00:00,14.4,87.2
1985282N12090,UNNAMED,1985-10-09 21:00:00,14.8,86.5
1985282N12090,UNNAMED,1985-10-10 00:00:00,15.2,85.8
1985282N12090,UNNAMED,1985-10-10 03:00:00,15.6,85.3
1985282N12090,UNNAMED,1985-10-10 06:00:00,15.9,85.0
1985282N12090,UNNAMED,1985-10-10 09:00:00,16.2,84.6
1985282N12090,UNNAMED,1985-10-10 12:00:00,16.4,84.4
1985282N12090,UNNAMED,1985-10-10 15:00:00,16.7,84.2
1985282N12090,UNNAMED,1985-10-10 18:00:00,17.0,84.0
1985282N12090,UNNAMED,1985-10-10 21:00:00,17.3,83.8
1985282N12090,UNNAMED,1985-10-11 00:00:00,17.7,83.5
1985282N12090,UNNAMED,1985-10-11 03:00:00,18.1,83.0
1985282N12090,UNNAMED,1985-10-11 06:00:00,18.5,82.6
1985282N12090,UNNAMED,1985-10-11 09:00:00,18.9,82.0
1985282N12090,UNNAMED,1985-10-11 12:00:00,19.2,81.8
1985282N12090,UNNAMED,1985-10-11 15:00:00,19.3,81.6
1985282N12090,UNNAMED,1985-10-11 18:00:00,19.4,81.5
1985282N12090,UNNAMED,1985-10-11 21:00:00,19.4,81.5
1985282N12090,UNNAMED,1985-10-12 00:00:00,19.3,81.5
1985282N12090,UNNAMED,1985-10-12 03:00:00,19.3,81.5
1985282N12090,UNNAMED,1985-10-12 06:00:00,19.2,81.6
1985282N12090,UNNAMED,1985-10-12 09:00:00,19.2,81.6
1985282N12090,UNNAMED,1985-10-12 12:00:00,19.3,81.5
1985282N12090,UNNAMED,1985-10-12 15:00:00,19.4,81.4
1985282N12090,UNNAMED,1985-10-12 18:00:00,19.7,81.2
1985282N12090,UNNAMED,1985-10-12 21:00:00,20.0,80.9
1985282N12090,UNNAMED,1985-10-13 00:00:00,20.3,80.6
1985282N12090,UNNAMED,1985-10-13 03:00:00,20.7,80.2
1985282N12090,UNNAMED,1985-10-13 06:00:00,21.1,79.8
1985282N12090,UNNAMED,1985-10-13 09:00:00,21.6,79.4
1985282N12090,UNNAMED,1985-10-13 12:00:00,22.0,79.0
1985284N05159,DOT,1985-10-22 12:00:00,19.0,99.0
1985287N13093,UNNAMED,1985-10-13 12:00:00,13.5,93.0
1985287N13093,UNNAMED,1985-10-13 15:00:00,13.9,92.2
1985287N13093,UNNAMED,1985-10-13 18:00:00,14.4,91.3
1985287N13093,UNNAMED,1985-10-13 21:00:00,14.9,90.6
1985287N13093,UNNAMED,1985-10-14 00:00:00,15.4,90.0
1985287N13093,UNNAMED,1985-10-14 03:00:00,16.0,89.5
1985287N13093,UNNAMED,1985-10-14 06:00:00,16.6,89.2
1985287N13093,UNNAMED,1985-10-14 09:00:00,17.2,89.1
1985287N13093,UNNAMED,1985-10-14 12:00:00,17.5,89.0
1985287N13093,UNNAMED,1985-10-14 15:00:00,17.5,89.0
1985287N13093,UNNAMED,1985-10-14 18:00:00,17.8,88.8
1985287N13093,UNNAMED,1985-10-14 21:00:00,18.3,88.3
1985287N13093,UNNAMED,1985-10-15 00:00:00,18.9,88.3
1985287N13093,UNNAMED,1985-10-15 03:00:00,19.3,88.2
1985287N13093,UNNAMED,1985-10-15 06:00:00,19.5,88.1
1985287N13093,UNNAMED,1985-10-15 09:00:00,19.7,88.0
1985287N13093,UNNAMED,1985-10-15 12:00:00,20.0,87.8
1985287N13093,UNNAMED,1985-10-15 15:00:00,20.2,87.6
1985287N13093,UNNAMED,1985-10-15 18:00:00,20.4,87.4
1985287N13093,UNNAMED,1985-10-15 21:00:00,20.6,87.1
1985287N13093,UNNAMED,1985-10-16 00:00:00,20.9,86.9
1985287N13093,UNNAMED,1985-10-16 03:00:00,21.2,86.6
1985287N13093,UNNAMED,1985-10-16 06:00:00,21.6,86.4
1985287N13093,UNNAMED,1985-10-16 09:00:00,22.0,86.2
1985287N13093,UNNAMED,1985-10-16 12:00:00,22.5,86.0
1985287N13093,UNNAMED,1985-10-16 15:00:00,22.9,86.1
1985287N13093,UNNAMED,1985-10-16 18:00:00,23.3,86.0
1985287N13093,UNNAMED,1985-10-16 21:00:00,23.7,85.8
1985287N13093,UNNAMED,1985-10-17 00:00:00,24.1,85.7
1985287N13093,UNNAMED,1985-10-17 03:00:00,24.5,85.5
1985316N13081,UNNAMED,1985-11-12 03:00:00,12.5,81.0
1985316N13081,UNNAMED,1985-11-12 06:00:00,12.5,80.7
1985316N13081,UNNAMED,1985-11-12 09:00:00,12.5,80.4
1985316N13081,UNNAMED,1985-11-12 12:00:00,12.5,80.1
1985317N12082,UNNAMED,1985-11-13 06:00:00,12.0,81.9
1985317N12082,UNNAMED,1985-11-13 09:00:00,12.1,82.2
1985317N12082,UNNAMED,1985-11-13 12:00:00,12.1,82.5
1985317N12082,UNNAMED,1985-11-13 15:00:00,12.1,82.8
1985317N12082,UNNAMED,1985-11-13 18:00:00,12.1,83.1
1985317N12082,UNNAMED,1985-11-13 21:00:00,12.1,83.5
1985317N12082,UNNAMED,1985-11-14 00:00:00,12.0,83.9
1985317N12082,UNNAMED,1985-11-14 03:00:00,11.9,84.3
1985317N12082,UNNAMED,1985-11-14 06:00:00,11.8,84.7
1985317N12082,UNNAMED,1985-11-14 09:00:00,11.8,85.1
1985317N12082,UNNAMED,1985-11-14 12:00:00,11.8,85.5
1985317N12082,UNNAMED,1985-11-14 15:00:00,11.9,85.9
1985317N12082,UNNAMED,1985-11-14 18:00:00,12.1,86.2
1985317N12082,UNNAMED,1985-11-14 21:00:00,12.3,86.4
1985317N12082,UNNAMED,1985-11-15 00:00:00,12.5,86.4
1985317N12082,UNNAMED,1985-11-15 03:00:00,12.7,86.2
1985317N12082,UNNAMED,1985-11-15 06:00:00,12.8,86.0
1985317N12082,UNNAMED,1985-11-15 09:00:00,13.0,85.7
1985317N12082,UNNAMED,1985-11-15 12:00:00,13.0,85.5
1985317N12082,UNNAMED,1985-11-15 15:00:00,13.0,85.3
1985317N12082,UNNAMED,1985-11-15 18:00:00,13.0,85.0
1985317N12082,UNNAMED,1985-11-15 21:00:00,13.0,84.8
1985317N12082,UNNAMED,1985-11-16 00:00:00,12.9,84.5
1985317N12082,UNNAMED,1985-11-16 03:00:00,12.8,84.1
1985317N12082,UNNAMED,1985-11-16 06:00:00,12.8,83.8
1985317N12082,UNNAMED,1985-11-16 09:00:00,12.8,83.4
1985317N12082,UNNAMED,1985-11-16 12:00:00,13.0,83.0
1985317N12082,UNNAMED,1985-11-16 15:00:00,13.2,82.5
1985317N12082,UNNAMED,1985-11-16 18:00:00,13.4,82.0
1985317N12082,UNNAMED,1985-11-16 21:00:00,13.6,81.5
1985317N12082,UNNAMED,1985-11-17 00:00:00,13.9,81.0
1985317N12082,UNNAMED,1985-11-17 01:00:00,14.0,80.8
1985317N12082,UNNAMED,1985-11-17 03:00:00,14.3,80.5
1985317N12082,UNNAMED,1985-11-17 06:00:00,14.7,80.2
1985317N12082,UNNAMED,1985-11-17 09:00:00,15.0,79.9
1985317N12082,UNNAMED,1985-11-17 12:00:00,15.4,80.0
1985317N12082,UNNAMED,1985-11-17 15:00:00,15.8,79.8
1985317N12082,UNNAMED,1985-11-17 18:00:00,16.2,79.9
1985317N12082,UNNAMED,1985-11-17 21:00:00,16.5,80.1
1985317N12082,UNNAMED,1985-11-18 00:00:00,16.9,80.4
1985343N04090,UNNAMED,1985-12-09 06:00:00,4.2,90.0
1985343N04090,UNNAMED,1985-12-09 09:00:00,4.3,90.2
1985343N04090,UNNAMED,1985-12-09 12:00:00,4.5,90.3
1985343N04090,UNNAMED,1985-12-09 15:00:00,4.7,90.4
1985343N04090,UNNAMED,1985-12-09 18:00:00,4.8,90.5
1985343N04090,UNNAMED,1985-12-09 21:00:00,5.0,90.6
1985343N04090,UNNAMED,1985-12-10 00:00:00,5.2,90.6
1985343N04090,UNNAMED,1985-12-10 03:00:00,5.4,90.7
1985343N04090,UNNAMED,1985-12-10 06:00:00,5.5,90.7
1985343N04090,UNNAMED,1985-12-10 09:00:00,5.7,90.7
1985343N04090,UNNAMED,1985-12-10 12:00:00,6.0,90.7
1985343N04090,UNNAMED,1985-12-10 15:00:00,6.3,90.6
1985343N04090,UNNAMED,1985-12-10 18:00:00,6.6,90.4
1985343N04090,UNNAMED,1985-12-10 21:00:00,6.9,90.1
1985343N04090,UNNAMED,1985-12-11 00:00:00,7.2,89.8
1985343N04090,UNNAMED,1985-12-11 03:00:00,7.5,89.4
1985343N04090,UNNAMED,1985-12-11 06:00:00,7.8,88.8
1985343N04090,UNNAMED,1985-12-11 09:00:00,8.1,88.3
1985343N04090,UNNAMED,1985-12-11 12:00:00,8.4,87.9
1985343N04090,UNNAMED,1985-12-11 15:00:00,8.6,87.4
1985343N04090,UNNAMED,1985-12-11 18:00:00,8.9,86.9
1985343N04090,UNNAMED,1985-12-11 21:00:00,9.2,86.4
1985343N04090,UNNAMED,1985-12-12 00:00:00,9.6,85.8
1985343N04090,UNNAMED,1985-12-12 03:00:00,9.9,85.2
1985343N04090,UNNAMED,1985-12-12 06:00:00,10.3,84.7
1985343N04090,UNNAMED,1985-12-12 09:00:00,10.5,84.2
1985343N04090,UNNAMED,1985-12-12 12:00:00,10.8,83.8
1985343N04090,UNNAMED,1985-12-12 15:00:00,11.1,83.5
1985343N04090,UNNAMED,1985-12-12 18:00:00,11.4,83.1
1985343N04090,UNNAMED,1985-12-12 21:00:00,11.8,82.7
1985343N04090,UNNAMED,1985-12-13 00:00:00,12.2,82.3
1985343N04090,UNNAMED,1985-12-13 03:00:00,12.6,81.9
1985343N04090,UNNAMED,1985-12-13 06:00:00,12.9,81.5
1985343N04090,UNNAMED,1985-12-13 09:00:00,13.3,81.2
1985343N04090,UNNAMED,1985-12-13 12:00:00,13.6,80.8
1985343N04090,UNNAMED,1985-12-13 15:00:00,13.9,80.5
1985343N04090,UNNAMED,1985-12-13 18:00:00,14.1,80.3
1985343N04090,UNNAMED,1985-12-13 21:00:00,14.4,80.0
1985343N04090,UNNAMED,1985-12-14 00:00:00,14.8,79.7
1985343N04090,UNNAMED,1985-12-14 03:00:00,15.1,79.3
1985343N04090,UNNAMED,1985-12-14 06:00:00,15.5,79.0
1986006N03087,UNNAMED,1986-01-06 00:00:00,3.0,87.0
1986006N03087,UNNAMED,1986-01-06 03:00:00,3.1,86.7
1986006N03087,UNNAMED,1986-01-06 06:00:00,3.2,86.4
1986006N03087,UNNAMED,1986-01-06 09:00:00,3.3,86.1
1986006N03087,UNNAMED,1986-01-06 12:00:00,3.5,85.8
1986006N03087,UNNAMED,1986-01-06 15:00:00,3.6,85.5
1986006N03087,UNNAMED,1986-01-06 18:00:00,3.7,85.3
1986006N03087,UNNAMED,1986-01-06 21:00:00,3.9,85.1
1986006N03087,UNNAMED,1986-01-07 00:00:00,4.0,84.9
1986006N03087,UNNAMED,1986-01-07 03:00:00,4.2,84.8
1986006N03087,UNNAMED,1986-01-07 06:00:00,4.3,84.6
1986006N03087,UNNAMED,1986-01-07 09:00:00,4.4,84.5
1986006N03087,UNNAMED,1986-01-07 12:00:00,4.6,84.4
1986006N03087,UNNAMED,1986-01-07 15:00:00,4.7,84.2
1986006N03087,UNNAMED,1986-01-07 18:00:00,4.8,84.0
1986006N03087,UNNAMED,1986-01-07 21:00:00,4.9,83.9
1986006N03087,UNNAMED,1986-01-08 00:00:00,5.0,83.7
1986006N03087,UNNAMED,1986-01-08 03:00:00,5.1,83.6
1986006N03087,UNNAMED,1986-01-08 06:00:00,5.3,83.4
1986006N03087,UNNAMED,1986-01-08 09:00:00,5.4,83.3
1986006N03087,UNNAMED,1986-01-08 12:00:00,5.5,83.1
1986006N03087,UNNAMED,1986-01-08 15:00:00,5.6,83.0
1986006N03087,UNNAMED,1986-01-08 18:00:00,5.8,82.9
1986006N03087,UNNAMED,1986-01-08 21:00:00,5.9,82.7
1986006N03087,UNNAMED,1986-01-09 00:00:00,6.1,82.6
1986006N03087,UNNAMED,1986-01-09 03:00:00,6.2,82.6
1986006N03087,UNNAMED,1986-01-09 06:00:00,6.4,82.5
1986006N03087,UNNAMED,1986-01-09 09:00:00,6.6,82.4
1986006N03087,UNNAMED,1986-01-09 12:00:00,6.9,82.4
1986006N03087,UNNAMED,1986-01-09 15:00:00,7.0,82.4
1986006N03087,UNNAMED,1986-01-09 18:00:00,7.2,82.4
1986006N03087,UNNAMED,1986-01-09 21:00:00,7.4,82.4
1986006N03087,UNNAMED,1986-01-10 00:00:00,7.7,82.4
1986006N03087,UNNAMED,1986-01-10 03:00:00,8.0,82.4
1986006N03087,UNNAMED,1986-01-10 06:00:00,8.3,82.4
1986006N03087,UNNAMED,1986-01-10 09:00:00,8.8,82.5
1986006N03087,UNNAMED,1986-01-10 12:00:00,9.3,82.5
1986006N03087,UNNAMED,1986-01-10 15:00:00,9.7,82.5
1986006N03087,UNNAMED,1986-01-10 18:00:00,10.0,82.6
1986006N03087,UNNAMED,1986-01-10 21:00:00,10.4,82.6
1986006N03087,UNNAMED,1986-01-11 00:00:00,10.7,82.7
1986006N03087,UNNAMED,1986-01-11 03:00:00,11.1,82.8
1986006N03087,UNNAMED,1986-01-11 06:00:00,11.5,83.0
1986221N22070,UNNAMED,1986-08-09 03:00:00,22.0,70.0
1986221N22070,UNNAMED,1986-08-09 06:00:00,22.2,69.3
1986221N22070,UNNAMED,1986-08-09 09:00:00,22.4,68.6
1986221N22070,UNNAMED,1986-08-09 12:00:00,22.5,68.0
1986221N22070,UNNAMED,1986-08-09 15:00:00,22.6,67.5
1986221N22070,UNNAMED,1986-08-09 18:00:00,22.7,67.1
1986221N22070,UNNAMED,1986-08-09 21:00:00,22.8,66.8
1986221N22070,UNNAMED,1986-08-10 00:00:00,22.9,66.6
1986221N22070,UNNAMED,1986-08-10 03:00:00,23.0,66.5
1986221N22070,UNNAMED,1986-08-10 06:00:00,23.1,66.5
1986221N22070,UNNAMED,1986-08-10 09:00:00,23.3,66.5
1986221N22070,UNNAMED,1986-08-10 12:00:00,23.5,66.5
1986223N18088,UNNAMED,1986-08-10 12:00:00,18.0,88.0
1986223N18088,UNNAMED,1986-08-10 15:00:00,18.0,87.7
1986223N18088,UNNAMED,1986-08-10 18:00:00,18.0,87.4
1986223N18088,UNNAMED,1986-08-10 21:00:00,18.0,87.1
1986223N18088,UNNAMED,1986-08-11 00:00:00,18.0,86.8
1986223N18088,UNNAMED,1986-08-11 03:00:00,18.0,86.5
1986223N18088,UNNAMED,1986-08-11 06:00:00,18.0,86.2
1986223N18088,UNNAMED,1986-08-11 09:00:00,18.0,85.8
1986223N18088,UNNAMED,1986-08-11 12:00:00,18.0,85.5
1986223N18088,UNNAMED,1986-08-11 15:00:00,18.0,85.2
1986223N18088,UNNAMED,1986-08-11 18:00:00,18.0,85.0
1986223N18088,UNNAMED,1986-08-11 21:00:00,18.0,84.8
1986223N18088,UNNAMED,1986-08-12 00:00:00,18.0,84.7
1986223N18088,UNNAMED,1986-08-12 03:00:00,18.0,84.5
1986228N19120,WAYNE,1986-09-06 21:00:00,18.9,99.5
1986228N19120,WAYNE,1986-09-07 00:00:00,19.0,99.0
1986231N21088,UNNAMED,1986-08-19 03:00:00,21.2,88.0
1986231N21088,UNNAMED,1986-08-19 06:00:00,21.1,87.8
1986231N21088,UNNAMED,1986-08-19 09:00:00,21.1,87.7
1986231N21088,UNNAMED,1986-08-19 12:00:00,21.0,87.5
1986267N21088,UNNAMED,1986-09-24 03:00:00,20.5,88.0
1986267N21088,UNNAMED,1986-09-24 06:00:00,20.6,87.9
1986267N21088,UNNAMED,1986-09-24 09:00:00,20.6,87.9
1986267N21088,UNNAMED,1986-09-24 12:00:00,20.7,87.8
1986267N21088,UNNAMED,1986-09-24 15:00:00,20.8,87.8
1986267N21088,UNNAMED,1986-09-24 18:00:00,20.8,87.7
1986267N21088,UNNAMED,1986-09-24 21:00:00,20.9,87.6
1986267N21088,UNNAMED,1986-09-25 00:00:00,20.9,87.6
1986267N21088,UNNAMED,1986-09-25 03:00:00,21.0,87.5
1986308N11090,UNNAMED,1986-11-04 00:00:00,11.2,89.7
1986308N11090,UNNAMED,1986-11-04 03:00:00,11.4,89.4
1986308N11090,UNNAMED,1986-11-04 06:00:00,11.5,89.1
1986308N11090,UNNAMED,1986-11-04 09:00:00,11.7,88.7
1986308N11090,UNNAMED,1986-11-04 12:00:00,11.8,88.4
1986308N11090,UNNAMED,1986-11-04 15:00:00,11.9,88.0
1986308N11090,UNNAMED,1986-11-04 18:00:00,12.1,87.7
1986308N11090,UNNAMED,1986-11-04 21:00:00,12.2,87.2
1986308N11090,UNNAMED,1986-11-05 00:00:00,12.2,86.8
1986308N11090,UNNAMED,1986-11-05 03:00:00,12.1,86.3
1986308N11090,UNNAMED,1986-11-05 06:00:00,12.0,85.8
1986308N11090,UNNAMED,1986-11-05 09:00:00,11.9,85.2
1986308N11090,UNNAMED,1986-11-05 12:00:00,11.8,84.7
1986308N11090,UNNAMED,1986-11-05 15:00:00,11.8,84.2
1986308N11090,UNNAMED,1986-11-05 18:00:00,11.8,83.7
1986308N11090,UNNAMED,1986-11-05 21:00:00,11.9,83.3
1986308N11090,UNNAMED,1986-11-06 00:00:00,12.0,82.8
1986308N11090,UNNAMED,1986-11-06 03:00:00,12.1,82.3
1986308N11090,UNNAMED,1986-11-06 06:00:00,12.3,81.8
1986308N11090,UNNAMED,1986-11-06 09:00:00,12.6,81.4
1986308N11090,UNNAMED,1986-11-06 12:00:00,13.0,81.1
1986308N11090,UNNAMED,1986-11-06 15:00:00,13.5,80.7
1986308N11090,UNNAMED,1986-11-06 18:00:00,14.1,80.5
1986308N11090,UNNAMED,1986-11-06 21:00:00,14.8,80.4
1986308N11090,UNNAMED,1986-11-07 00:00:00,15.3,80.6
1986308N11090,UNNAMED,1986-11-07 03:00:00,15.3,81.3
1986308N11090,UNNAMED,1986-11-07 06:00:00,15.4,81.9
1986308N11090,UNNAMED,1986-11-07 09:00:00,15.5,82.4
1986308N11090,UNNAMED,1986-11-07 12:00:00,15.7,82.8
1986308N11090,UNNAMED,1986-11-07 15:00:00,16.2,83.3
1986308N11090,UNNAMED,1986-11-07 18:00:00,16.7,83.9
1986308N11090,UNNAMED,1986-11-07 21:00:00,17.3,84.4
1986308N11090,UNNAMED,1986-11-08 00:00:00,17.8,85.0
1986308N11090,UNNAMED,1986-11-08 03:00:00,18.4,85.5
1986308N11090,UNNAMED,1986-11-08 06:00:00,18.9,85.8
1986308N11090,UNNAMED,1986-11-08 09:00:00,19.4,86.1
1986308N11090,UNNAMED,1986-11-08 12:00:00,19.9,86.5
1986308N11090,UNNAMED,1986-11-08 15:00:00,20.3,87.0
1986308N11090,UNNAMED,1986-11-08 18:00:00,20.6,87.5
1986308N11090,UNNAMED,1986-11-08 21:00:00,21.0,88.1
1986308N11090,UNNAMED,1986-11-09 00:00:00,21.4,88.8
1986308N11090,UNNAMED,1986-11-09 03:00:00,21.7,89.5
1986308N11090,UNNAMED,1986-11-09 06:00:00,23.0,90.1
1986308N11090,UNNAMED,1986-11-09 09:00:00,23.7,90.6
1986308N11090,UNNAMED,1986-11-09 12:00:00,24.3,91.1
1986311N12072,UNNAMED,1986-11-07 00:00:00,12.1,72.1
1986311N12072,UNNAMED,1986-11-07 03:00:00,12.1,72.4
1986311N12072,UNNAMED,1986-11-07 06:00:00,12.0,72.7
1986311N12072,UNNAMED,1986-11-07 09:00:00,12.1,73.0
1986311N12072,UNNAMED,1986-11-07 12:00:00,12.2,73.2
1986311N12072,UNNAMED,1986-11-07 15:00:00,12.4,73.4
1986311N12072,UNNAMED,1986-11-07 18:00:00,12.7,73.5
1986311N12072,UNNAMED,1986-11-07 21:00:00,13.0,73.5
1986311N12072,UNNAMED,1986-11-08 00:00:00,13.2,73.4
1986311N12072,UNNAMED,1986-11-08 03:00:00,13.3,73.2
1986311N12072,UNNAMED,1986-11-08 06:00:00,13.2,72.8
1986311N12072,UNNAMED,1986-11-08 09:00:00,13.1,72.4
1986311N12072,UNNAMED,1986-11-08 12:00:00,13.0,72.0
1986311N12072,UNNAMED,1986-11-08 15:00:00,12.8,71.7
1986311N12072,UNNAMED,1986-11-08 18:00:00,12.7,71.5
1986311N12072,UNNAMED,1986-11-08 21:00:00,12.5,71.2
1986311N12072,UNNAMED,1986-11-09 00:00:00,12.3,70.8
1986311N12072,UNNAMED,1986-11-09 03:00:00,12.2,70.2
1986311N12072,UNNAMED,1986-11-09 06:00:00,12.1,69.6
1986311N12072,UNNAMED,1986-11-09 09:00:00,12.0,69.0
1986311N12072,UNNAMED,1986-11-09 12:00:00,11.9,68.4
1986311N12072,UNNAMED,1986-11-09 15:00:00,11.8,67.8
1986311N12072,UNNAMED,1986-11-09 18:00:00,11.8,67.2
1986311N12072,UNNAMED,1986-11-09 21:00:00,11.8,66.5
1986311N12072,UNNAMED,1986-11-10 00:00:00,11.9,65.8
1986311N12072,UNNAMED,1986-11-10 03:00:00,12.0,65.0
1986311N12072,UNNAMED,1986-11-10 06:00:00,12.1,64.2
1986311N12072,UNNAMED,1986-11-10 09:00:00,12.3,63.4
1986311N12072,UNNAMED,1986-11-10 12:00:00,12.4,62.5
1986311N12072,UNNAMED,1986-11-10 15:00:00,12.5,61.5
1986311N12072,UNNAMED,1986-11-10 18:00:00,12.6,60.5
1986311N12072,UNNAMED,1986-11-10 21:00:00,12.6,59.4
1986311N12072,UNNAMED,1986-11-11 00:00:00,12.6,58.4
1986311N12072,UNNAMED,1986-11-11 03:00:00,12.8,57.4
1986311N12072,UNNAMED,1986-11-11 06:00:00,13.2,56.5
1986311N12072,UNNAMED,1986-11-11 09:00:00,13.8,55.7
1986311N12072,UNNAMED,1986-11-11 12:00:00,14.3,54.9
1987030N06089,UNNAMED,1987-01-30 03:00:00,5.5,88.5
1987030N06089,UNNAMED,1987-01-30 06:00:00,5.8,89.6
1987030N06089,UNNAMED,1987-01-30 09:00:00,5.9,89.5
1987030N06089,UNNAMED,1987-01-30 12:00:00,5.9,89.2
1987030N06089,UNNAMED,1987-01-30 15:00:00,6.0,88.9
1987030N06089,UNNAMED,1987-01-30 18:00:00,6.1,88.6
1987030N06089,UNNAMED,1987-01-30 21:00:00,6.2,88.1
1987030N06089,UNNAMED,1987-01-31 00:00:00,6.4,87.7
1987030N06089,UNNAMED,1987-01-31 03:00:00,6.7,87.2
1987030N06089,UNNAMED,1987-01-31 06:00:00,6.8,86.8
1987030N06089,UNNAMED,1987-01-31 09:00:00,7.0,86.4
1987030N06089,UNNAMED,1987-01-31 12:00:00,7.2,86.1
1987030N06089,UNNAMED,1987-01-31 15:00:00,7.5,85.8
1987030N06089,UNNAMED,1987-01-31 18:00:00,7.8,85.6
1987030N06089,UNNAMED,1987-01-31 21:00:00,8.1,85.4
1987030N06089,UNNAMED,1987-02-01 00:00:00,8.5,85.3
1987030N06089,UNNAMED,1987-02-01 03:00:00,8.8,85.3
1987030N06089,UNNAMED,1987-02-01 06:00:00,9.2,85.4
1987030N06089,UNNAMED,1987-02-01 09:00:00,9.8,85.6
1987030N06089,UNNAMED,1987-02-01 12:00:00,10.4,85.9
1987030N06089,UNNAMED,1987-02-01 15:00:00,11.0,86.1
1987030N06089,UNNAMED,1987-02-01 18:00:00,11.5,86.3
1987030N06089,UNNAMED,1987-02-01 21:00:00,12.0,86.6
1987030N06089,UNNAMED,1987-02-02 00:00:00,12.5,86.9
1987030N06089,UNNAMED,1987-02-02 03:00:00,13.0,87.2
1987030N06089,UNNAMED,1987-02-02 06:00:00,13.5,87.6
1987030N06089,UNNAMED,1987-02-02 09:00:00,14.0,87.8
1987030N06089,UNNAMED,1987-02-02 12:00:00,14.4,88.0
1987030N06089,UNNAMED,1987-02-02 15:00:00,14.8,88.2
1987030N06089,UNNAMED,1987-02-02 18:00:00,15.2,88.4
1987030N06089,UNNAMED,1987-02-02 21:00:00,15.5,88.6
1987030N06089,UNNAMED,1987-02-03 00:00:00,15.9,88.8
1987030N06089,UNNAMED,1987-02-03 03:00:00,16.3,89.0
1987030N06089,UNNAMED,1987-02-03 06:00:00,16.7,89.2
1987030N06089,UNNAMED,1987-02-03 09:00:00,17.1,89.5
1987030N06089,UNNAMED,1987-02-03 12:00:00,17.5,89.8
1987030N06089,UNNAMED,1987-02-03 15:00:00,17.9,90.1
1987030N06089,UNNAMED,1987-02-03 18:00:00,18.3,90.4
1987030N06089,UNNAMED,1987-02-03 21:00:00,18.9,90.8
1987030N06089,UNNAMED,1987-02-04 00:00:00,19.4,91.2
1987030N06089,UNNAMED,1987-02-04 03:00:00,19.8,91.6
1987030N06089,UNNAMED,1987-02-04 06:00:00,20.3,91.7
1987030N06089,UNNAMED,1987-02-04 09:00:00,20.5,91.0
1987030N06089,UNNAMED,1987-02-04 12:00:00,21.0,91.0
1987150N13095,UNNAMED,1987-05-30 06:00:00,12.9,94.6
1987150N13095,UNNAMED,1987-05-30 09:00:00,13.2,94.4
1987150N13095,UNNAMED,1987-05-30 12:00:00,13.5,94.2
1987150N13095,UNNAMED,1987-05-30 15:00:00,13.7,93.9
1987150N13095,UNNAMED,1987-05-30 18:00:00,14.0,93.6
1987150N13095,UNNAMED,1987-05-30 21:00:00,14.2,93.4
1987150N13095,UNNAMED,1987-05-31 00:00:00,14.5,93.1
1987150N13095,UNNAMED,1987-05-31 03:00:00,14.7,92.8
1987150N13095,UNNAMED,1987-05-31 06:00:00,14.9,92.6
1987150N13095,UNNAMED,1987-05-31 09:00:00,15.1,92.4
1987150N13095,UNNAMED,1987-05-31 12:00:00,15.3,92.2
1987150N13095,UNNAMED,1987-05-31 15:00:00,15.5,92.0
1987150N13095,UNNAMED,1987-05-31 18:00:00,15.7,91.8
1987150N13095,UNNAMED,1987-05-31 21:00:00,15.8,91.7
1987150N13095,UNNAMED,1987-06-01 00:00:00,16.0,91.5
1987150N13095,UNNAMED,1987-06-01 03:00:00,16.1,91.4
1987150N13095,UNNAMED,1987-06-01 06:00:00,16.2,91.2
1987150N13095,UNNAMED,1987-06-01 09:00:00,16.3,90.9
1987150N13095,UNNAMED,1987-06-01 12:00:00,16.4,90.7
1987150N13095,UNNAMED,1987-06-01 15:00:00,16.5,90.6
1987150N13095,UNNAMED,1987-06-01 18:00:00,16.6,90.4
1987150N13095,UNNAMED,1987-06-01 21:00:00,16.7,90.2
1987150N13095,UNNAMED,1987-06-02 00:00:00,16.7,90.0
1987150N13095,UNNAMED,1987-06-02 03:00:00,16.8,89.6
1987150N13095,UNNAMED,1987-06-02 06:00:00,16.8,89.1
1987150N13095,UNNAMED,1987-06-02 09:00:00,17.0,88.7
1987150N13095,UNNAMED,1987-06-02 12:00:00,17.1,88.5
1987150N13095,UNNAMED,1987-06-02 15:00:00,17.3,88.3
1987150N13095,UNNAMED,1987-06-02 18:00:00,17.5,88.2
1987150N13095,UNNAMED,1987-06-02 21:00:00,17.7,88.2
1987150N13095,UNNAMED,1987-06-03 00:00:00,17.9,88.2
1987150N13095,UNNAMED,1987-06-03 03:00:00,18.2,88.3
1987150N13095,UNNAMED,1987-06-03 06:00:00,18.4,88.3
1987150N13095,UNNAMED,1987-06-03 09:00:00,18.8,88.5
1987150N13095,UNNAMED,1987-06-03 12:00:00,19.1,88.7
1987150N13095,UNNAMED,1987-06-03 15:00:00,19.3,89.0
1987150N13095,UNNAMED,1987-06-03 18:00:00,19.6,89.4
1987150N13095,UNNAMED,1987-06-03 21:00:00,19.9,89.7
1987150N13095,UNNAMED,1987-06-04 00:00:00,20.2,90.1
1987150N13095,UNNAMED,1987-06-04 03:00:00,20.6,90.4
1987150N13095,UNNAMED,1987-06-04 06:00:00,21.1,90.5
